index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;4;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;2;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
4;3;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;2;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;5;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;1;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;1;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
11;4;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
12;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
13;5;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
14;3;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;2;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;6;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
17;2;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
18;1;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
19;3;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
20;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
21;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;3;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;1;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
24;3;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
25;6;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;1;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
27;3;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;5;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;4;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
30;4;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;5;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
32;3;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;4;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
34;4;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;5;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;6;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;6;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
38;2;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;2;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;5;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
42;1;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
43;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
44;4;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
45;2;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
46;5;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
47;6;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
48;2;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
49;6;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
50;5;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
