index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;9;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
2;10;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
3;4;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;13;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
5;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
6;6;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;6;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
8;9;6;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
9;13;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
10;7;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
11;7;9;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
12;3;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
13;5;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;3;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
15;13;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
16;8;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;2;13;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
18;7;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
19;14;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;5;1;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
21;12;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
22;11;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
23;9;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;11;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
25;8;1;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
26;10;4;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
27;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
28;12;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
29;6;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;13;14;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
31;5;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
32;7;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
33;14;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
34;2;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
35;1;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
36;2;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
38;3;5;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
39;5;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
40;5;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
41;9;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
42;5;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
43;14;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
44;11;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
45;1;11;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
46;10;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
47;11;10;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
48;4;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
49;2;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
50;12;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
51;13;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
52;13;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
53;5;9;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
54;13;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
55;2;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
56;8;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
57;13;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
58;7;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
59;14;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
60;12;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
61;5;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
62;4;10;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
63;7;13;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
64;8;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
65;13;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
66;8;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
67;2;13;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
68;8;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
69;8;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
70;6;12;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
71;10;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
72;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
73;10;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
74;10;5;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
75;3;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
76;4;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
77;3;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
78;2;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
79;7;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
80;3;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
81;13;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
82;9;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
83;3;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
84;10;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
85;2;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
86;7;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
87;8;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
88;13;10;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
89;1;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
