index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;5;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
2;15;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;15;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;6;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;4;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;6;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;5;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;6;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;13;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;13;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
