index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;12;15;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
2;4;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
3;10;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
4;17;13;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
5;3;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
6;14;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;13;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
8;15;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
9;5;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
10;2;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;18;10;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
12;1;10;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;9;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
14;8;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
15;6;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;14;5;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
17;17;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;18;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;1;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;9;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;11;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
22;12;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
23;6;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;11;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
25;10;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;14;11;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
27;2;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;6;1;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
29;11;12;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
30;4;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
31;2;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;11;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
33;10;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;18;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;10;16;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
36;9;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;8;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;1;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;17;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
40;13;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
41;7;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
42;12;11;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
43;17;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
44;3;18;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
45;15;11;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
