index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;2;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;4;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
3;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
4;3;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
5;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
6;2;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
7;4;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;1;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
9;6;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
10;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
11;1;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
12;5;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;5;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;3;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
15;1;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;1;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
17;6;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
18;6;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;2;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;5;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;4;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
22;6;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;5;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
24;1;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
25;2;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;2;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
27;4;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;4;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
29;5;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;6;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
32;3;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
33;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;3;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
35;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
36;1;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;1;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
38;1;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
39;5;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
40;5;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
41;6;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;5;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
43;4;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
44;4;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
45;6;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
46;4;1;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
47;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
48;4;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;4;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
52;2;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
53;4;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;4;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
55;4;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
56;5;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;1;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;4;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;4;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
60;6;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
