index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;11;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;14;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
3;14;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
4;7;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;8;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;16;15;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
7;2;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;18;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;2;16;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;8;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;6;13;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
12;13;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;6;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;10;11;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
15;6;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
16;10;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
17;10;18;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;9;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
19;15;8;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
20;6;9;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
21;8;17;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
22;16;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
23;11;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;1;16;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
25;6;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
26;8;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;9;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
28;17;18;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
29;3;13;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
30;10;6;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
31;14;3;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
32;5;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
33;10;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
34;4;6;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
