index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;2;12;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
2;11;10;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
3;3;10;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
4;7;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;3;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
6;6;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
7;9;1;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
8;10;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
9;1;5;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
10;10;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;8;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
12;12;5;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
13;3;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;3;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
15;6;12;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
16;11;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
17;4;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
18;3;13;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
19;2;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
20;10;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
21;7;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
22;7;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
23;3;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;4;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
25;7;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;7;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;14;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
28;6;12;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
29;5;8;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
30;4;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
31;12;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;3;7;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
33;6;4;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
34;8;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;13;11;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
36;12;11;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
37;5;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
38;5;14;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
39;8;10;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;10;7;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
41;13;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
42;13;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
43;9;7;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
44;1;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
45;10;11;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
46;14;13;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
47;12;3;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
48;13;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
49;9;12;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
50;11;13;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
51;7;8;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
52;5;7;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
53;12;4;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
54;2;1;4;20000;16;3;6;50000;16;5;200;0.0005;0.0005;0.0005
55;1;10;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
56;8;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
57;6;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
58;4;2;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
