index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;6;4;6;40000;21;6;0;0;0;0;300;0.00075;0.00075;0.00075
2;12;9;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
3;6;8;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
4;2;14;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
5;1;13;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
6;2;9;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
7;11;1;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
8;12;6;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
9;12;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;9;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
11;1;6;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
12;13;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
13;7;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
14;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;5;3;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
16;10;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
17;4;8;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
18;14;6;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
19;12;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;9;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
21;3;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
22;10;2;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
23;13;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
24;1;4;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
25;6;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
26;5;2;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
27;12;7;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
28;2;3;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
29;1;10;3;100000;13;2;0;0;0;0;100;0.000375;0.000375;0.000375
30;1;14;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
31;6;8;6;50000;16;5;0;0;0;0;200;0.00075;0.00075;0.00075
32;2;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;11;3;3;100000;13;2;3;100000;13;2;100;0.000375;0.000375;0.000375
34;9;14;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
35;6;13;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
36;10;14;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
37;1;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
38;11;10;3;40000;15;1;3;100000;13;2;100;0.000375;0.000375;0.000375
39;3;5;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
40;6;13;6;50000;16;5;6;50000;16;5;200;0.00075;0.00075;0.00075
