index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;8;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
2;11;12;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;3;12;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
4;6;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;17;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;4;11;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
7;16;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
8;11;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;16;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
10;4;7;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
11;2;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;17;8;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;16;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;8;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;15;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
16;16;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;12;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
18;11;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
19;6;13;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
20;17;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
21;8;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
22;12;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;1;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
24;1;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
25;17;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
26;15;11;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
27;6;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
28;3;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;5;15;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
30;12;17;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
31;4;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
32;8;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;2;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
34;6;9;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;11;7;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
36;5;14;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
37;9;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
38;7;12;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
39;15;11;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;7;14;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
