index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;5;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
2;3;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
3;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
4;5;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
5;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
7;6;3;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
8;6;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
9;2;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
10;4;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
11;4;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
12;1;5;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
13;1;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
14;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
15;6;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
17;1;4;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
18;5;6;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
19;6;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
20;1;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
21;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
22;3;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
23;6;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
24;5;3;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
25;4;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
26;4;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
27;2;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
28;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
29;5;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
30;2;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
31;5;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
32;1;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
33;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
34;3;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
35;2;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
36;3;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
37;4;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
38;4;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
39;2;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
40;3;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
41;1;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
42;2;6;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
43;2;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
44;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
45;5;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
46;1;3;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
47;4;3;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
48;6;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
49;3;1;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
50;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
51;4;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
52;4;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
53;1;5;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
54;4;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
55;3;5;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
56;6;2;6;20000;24;7;0;0;0;0;400;0.00075;0.00075;0.00075
57;1;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
58;6;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
59;6;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
60;6;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
61;2;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
62;4;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
63;3;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
64;1;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
65;3;4;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
66;6;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
67;6;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
68;1;3;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
69;2;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
70;2;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
71;1;4;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
72;6;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
73;5;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
74;5;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
75;1;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
76;4;5;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
77;5;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
78;5;4;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
79;1;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
80;2;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
81;5;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
82;1;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
83;6;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
84;3;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
85;2;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
86;4;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
87;3;1;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
88;1;6;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
89;4;2;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
90;5;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
91;1;2;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
92;3;2;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
93;6;4;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
94;2;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
95;5;4;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
96;4;6;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
97;4;5;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
98;4;1;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
99;2;5;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
100;5;1;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
