index;origin;destination;slotsC;max_cdC;osnr_limitC;TranpCId;slotsL;max_cdL;osnr_limitL;TranspLId;Gbits/s;pchC;pchL;pchS
1;16;13;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
2;14;9;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
3;2;6;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
4;4;6;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
5;11;17;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
6;10;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
7;3;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
8;3;1;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
9;1;12;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
10;6;8;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
11;8;17;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
12;4;6;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
13;11;3;3;10000;22;4;4;20000;16;3;200;0.000375;0.000375;0.000375
14;1;10;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
15;5;4;6;20000;24;7;6;20000;24;7;400;0.00075;0.00075;0.00075
16;14;11;6;40000;21;6;6;40000;21;6;300;0.00075;0.00075;0.00075
17;2;7;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
18;3;2;3;10000;22;4;3;10000;22;4;200;0.000375;0.000375;0.000375
19;9;16;3;40000;15;1;3;40000;15;1;100;0.000375;0.000375;0.000375
20;2;16;4;20000;16;3;4;20000;16;3;200;0.0005;0.0005;0.0005
